Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,Bytes,Center Name,Collection_Date,common_name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,ENA-FIRST-PUBLIC (run),ENA-LAST-UPDATE (run),environment_(biome),environment_(feature),environment_(material),Experiment,external_id,geo_loc_name_country,geo_loc_name_country_continent,geographic_location_(country_and/or_sea),geographic_location_(latitude),geographic_location_(longitude),human_gut_environmental_package,INSDC_center_name,INSDC_first_public,INSDC_last_update,INSDC_status,Instrument,Investigation_type,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,project_name,ReleaseDate,create_date,version,Sample Name,Sample_name,Sequencing_method,SRA Study,Submitter_Id,ENA_first_public,ENA-LAST-UPDATE,Scientific_Name,ENA_first_public,ENA_last_update,INSDC_center_alias
ERR4775556,WGS,101,172945835,PRJEB37924,SAMEA7501083,89496162,MAYO CLINIC,2016,human metagenome,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",2020-10-30,2020-10-30,lower digestive tract,rectum,feces,ERX4645392,SAMEA7501083,USA,North America,USA,44.9 N,93.2 W,human-gut,MAYO,2020-10-30T04:07:59Z,2020-10-29T18:50:16Z,public,Illumina HiSeq 4000,metagenome,unspecified,SINGLE,PCR,METAGENOMIC,human metagenome,ILLUMINA,Longitudinal multi-omics reveals subset-specific mechanisms underlying irritable bowel syndrome,2020-10-31T00:00:00Z,2020-11-05T22:17:00Z,1,SAMEA7501083,ibs_31,"Illumina HiSeq\, single-end reads\, 100 bp length",ERP121278,ibs_31,2020-10-30T04:07:59Z,2020-10-29T18:50:16Z,human metagenome,,,
ERR4775557,WGS,101,191880911,PRJEB37924,SAMEA7501084,98616800,MAYO CLINIC,2016,human metagenome,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",2020-10-30,2020-10-30,lower digestive tract,rectum,feces,ERX4645393,SAMEA7501084,USA,North America,USA,44.9 N,93.2 W,human-gut,MAYO,2020-10-30T04:07:59Z,2020-10-29T18:50:16Z,public,Illumina HiSeq 4000,metagenome,unspecified,SINGLE,PCR,METAGENOMIC,human metagenome,ILLUMINA,Longitudinal multi-omics reveals subset-specific mechanisms underlying irritable bowel syndrome,2020-10-31T00:00:00Z,2020-11-05T22:17:00Z,1,SAMEA7501084,ibs_32,"Illumina HiSeq\, single-end reads\, 100 bp length",ERP121278,ibs_32,2020-10-30T04:07:59Z,2020-10-29T18:50:16Z,human metagenome,,,
ERR4775558,WGS,101,104912336,PRJEB37924,SAMEA7501085,60852943,MAYO CLINIC,2016,human metagenome,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",2020-10-30,2020-10-30,lower digestive tract,rectum,feces,ERX4645394,SAMEA7501085,USA,North America,USA,44.9 N,93.2 W,human-gut,MAYO,2020-10-30T04:07:59Z,2020-10-29T18:50:16Z,public,Illumina HiSeq 4000,metagenome,unspecified,SINGLE,PCR,METAGENOMIC,human metagenome,ILLUMINA,Longitudinal multi-omics reveals subset-specific mechanisms underlying irritable bowel syndrome,2020-10-31T00:00:00Z,2020-11-05T22:16:00Z,1,SAMEA7501085,ibs_33,"Illumina HiSeq\, single-end reads\, 100 bp length",ERP121278,ibs_33,2020-10-30T04:07:59Z,2020-10-29T18:50:16Z,human metagenome,,,
ERR4775559,WGS,101,154090246,PRJEB37924,SAMEA7501086,88776175,MAYO CLINIC,2016,human metagenome,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",2020-10-30,2020-10-30,lower digestive tract,rectum,feces,ERX4645395,SAMEA7501086,USA,North America,USA,44.9 N,93.2 W,human-gut,MAYO,2020-10-30T04:07:59Z,2020-10-29T18:50:16Z,public,Illumina HiSeq 4000,metagenome,unspecified,SINGLE,PCR,METAGENOMIC,human metagenome,ILLUMINA,Longitudinal multi-omics reveals subset-specific mechanisms underlying irritable bowel syndrome,2020-10-31T00:00:00Z,2020-11-05T22:17:00Z,1,SAMEA7501086,ibs_34,"Illumina HiSeq\, single-end reads\, 100 bp length",ERP121278,ibs_34,2020-10-30T04:07:59Z,2020-10-29T18:50:16Z,human metagenome,,,
ERR4775560,WGS,101,170708685,PRJEB37924,SAMEA7501087,86223199,MAYO CLINIC,2016,human metagenome,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",2020-10-30,2020-10-30,lower digestive tract,rectum,feces,ERX4645396,SAMEA7501087,USA,North America,USA,44.9 N,93.2 W,human-gut,MAYO,2020-10-30T04:07:59Z,2020-10-29T18:50:16Z,public,Illumina HiSeq 4000,metagenome,unspecified,SINGLE,PCR,METAGENOMIC,human metagenome,ILLUMINA,Longitudinal multi-omics reveals subset-specific mechanisms underlying irritable bowel syndrome,2020-10-31T00:00:00Z,2020-11-05T22:17:00Z,1,SAMEA7501087,ibs_35,"Illumina HiSeq\, single-end reads\, 100 bp length",ERP121278,ibs_35,2020-10-30T04:07:59Z,2020-10-29T18:50:16Z,human metagenome,,,
ERR4775561,WGS,101,137940851,PRJEB37924,SAMEA7501088,81474839,MAYO CLINIC,2016,human metagenome,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",2020-10-30,2020-10-30,lower digestive tract,rectum,feces,ERX4645397,SAMEA7501088,USA,North America,USA,44.9 N,93.2 W,human-gut,MAYO,2020-10-30T04:07:59Z,2020-10-29T18:50:16Z,public,Illumina HiSeq 4000,metagenome,unspecified,SINGLE,PCR,METAGENOMIC,human metagenome,ILLUMINA,Longitudinal multi-omics reveals subset-specific mechanisms underlying irritable bowel syndrome,2020-10-31T00:00:00Z,2020-11-05T22:17:00Z,1,SAMEA7501088,ibs_36,"Illumina HiSeq\, single-end reads\, 100 bp length",ERP121278,ibs_36,2020-10-30T04:07:59Z,2020-10-29T18:50:16Z,human metagenome,,,
ERR4775562,WGS,101,200704170,PRJEB37924,SAMEA7501089,109649185,MAYO CLINIC,2016,human metagenome,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",2020-10-30,2020-10-30,lower digestive tract,rectum,feces,ERX4645398,SAMEA7501089,USA,North America,USA,44.9 N,93.2 W,human-gut,MAYO,2020-10-30T04:07:59Z,2020-10-29T18:50:16Z,public,Illumina HiSeq 4000,metagenome,unspecified,SINGLE,PCR,METAGENOMIC,human metagenome,ILLUMINA,Longitudinal multi-omics reveals subset-specific mechanisms underlying irritable bowel syndrome,2020-10-31T00:00:00Z,2020-11-05T22:16:00Z,1,SAMEA7501089,ibs_37,"Illumina HiSeq\, single-end reads\, 100 bp length",ERP121278,ibs_37,2020-10-30T04:07:59Z,2020-10-29T18:50:16Z,human metagenome,,,
ERR4775563,WGS,101,100202504,PRJEB37924,SAMEA7501090,58988660,MAYO CLINIC,2016,human metagenome,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",2020-10-30,2020-10-30,lower digestive tract,rectum,feces,ERX4645399,SAMEA7501090,USA,North America,USA,44.9 N,93.2 W,human-gut,MAYO,2020-10-30T04:07:59Z,2020-10-29T18:50:16Z,public,Illumina HiSeq 4000,metagenome,unspecified,SINGLE,PCR,METAGENOMIC,human metagenome,ILLUMINA,Longitudinal multi-omics reveals subset-specific mechanisms underlying irritable bowel syndrome,2020-10-31T00:00:00Z,2020-11-05T22:17:00Z,1,SAMEA7501090,ibs_38,"Illumina HiSeq\, single-end reads\, 100 bp length",ERP121278,ibs_38,2020-10-30T04:07:59Z,2020-10-29T18:50:16Z,human metagenome,,,
ERR4775564,WGS,101,197369049,PRJEB37924,SAMEA7501091,101950185,MAYO CLINIC,2016,human metagenome,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",2020-10-30,2020-10-30,lower digestive tract,rectum,feces,ERX4645400,SAMEA7501091,USA,North America,USA,44.9 N,93.2 W,human-gut,MAYO,2020-10-30T04:07:59Z,2020-10-29T18:50:16Z,public,Illumina HiSeq 4000,metagenome,unspecified,SINGLE,PCR,METAGENOMIC,human metagenome,ILLUMINA,Longitudinal multi-omics reveals subset-specific mechanisms underlying irritable bowel syndrome,2020-10-31T00:00:00Z,2020-11-05T22:17:00Z,1,SAMEA7501091,ibs_39,"Illumina HiSeq\, single-end reads\, 100 bp length",ERP121278,ibs_39,2020-10-30T04:07:59Z,2020-10-29T18:50:16Z,human metagenome,,,
ERR4775565,WGS,101,162876640,PRJEB37924,SAMEA7501092,86941836,MAYO CLINIC,2016,human metagenome,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",2020-10-30,2020-10-30,lower digestive tract,rectum,feces,ERX4645401,SAMEA7501092,USA,North America,USA,44.9 N,93.2 W,human-gut,MAYO,2020-10-30T04:07:59Z,2020-10-29T18:50:16Z,public,Illumina HiSeq 4000,metagenome,unspecified,SINGLE,PCR,METAGENOMIC,human metagenome,ILLUMINA,Longitudinal multi-omics reveals subset-specific mechanisms underlying irritable bowel syndrome,2020-10-31T00:00:00Z,2020-11-05T22:18:00Z,1,SAMEA7501092,ibs_40,"Illumina HiSeq\, single-end reads\, 100 bp length",ERP121278,ibs_40,2020-10-30T04:07:59Z,2020-10-29T18:50:16Z,human metagenome,,,
ERR4775566,WGS,101,188842023,PRJEB37924,SAMEA7501093,101935893,MAYO CLINIC,2016,human metagenome,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",2020-10-30,2020-10-30,lower digestive tract,rectum,feces,ERX4645402,SAMEA7501093,USA,North America,USA,44.9 N,93.2 W,human-gut,MAYO,2020-10-30T04:07:59Z,2020-10-29T18:50:16Z,public,Illumina HiSeq 4000,metagenome,unspecified,SINGLE,PCR,METAGENOMIC,human metagenome,ILLUMINA,Longitudinal multi-omics reveals subset-specific mechanisms underlying irritable bowel syndrome,2020-10-31T00:00:00Z,2020-11-05T22:17:00Z,1,SAMEA7501093,ibs_41,"Illumina HiSeq\, single-end reads\, 100 bp length",ERP121278,ibs_41,2020-10-30T04:07:59Z,2020-10-29T18:50:16Z,human metagenome,,,
ERR4775567,WGS,101,164806750,PRJEB37924,SAMEA7501094,83640780,MAYO CLINIC,2016,human metagenome,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",2020-10-30,2020-10-30,lower digestive tract,rectum,feces,ERX4645403,SAMEA7501094,USA,North America,USA,44.9 N,93.2 W,human-gut,MAYO,2020-10-30T04:07:59Z,2020-10-29T18:50:16Z,public,Illumina HiSeq 4000,metagenome,unspecified,SINGLE,PCR,METAGENOMIC,human metagenome,ILLUMINA,Longitudinal multi-omics reveals subset-specific mechanisms underlying irritable bowel syndrome,2020-10-31T00:00:00Z,2020-11-05T22:16:00Z,1,SAMEA7501094,ibs_42,"Illumina HiSeq\, single-end reads\, 100 bp length",ERP121278,ibs_42,2020-10-30T04:07:59Z,2020-10-29T18:50:16Z,human metagenome,,,
ERR4775568,WGS,101,154788560,PRJEB37924,SAMEA7501095,89369432,MAYO CLINIC,2016,human metagenome,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",2020-10-30,2020-10-30,lower digestive tract,rectum,feces,ERX4645404,SAMEA7501095,USA,North America,USA,44.9 N,93.2 W,human-gut,MAYO,2020-10-30T04:07:59Z,2020-10-29T18:50:16Z,public,Illumina HiSeq 4000,metagenome,unspecified,SINGLE,PCR,METAGENOMIC,human metagenome,ILLUMINA,Longitudinal multi-omics reveals subset-specific mechanisms underlying irritable bowel syndrome,2020-10-31T00:00:00Z,2020-11-05T22:17:00Z,1,SAMEA7501095,ibs_43,"Illumina HiSeq\, single-end reads\, 100 bp length",ERP121278,ibs_43,2020-10-30T04:07:59Z,2020-10-29T18:50:16Z,human metagenome,,,
ERR4775569,WGS,101,174000679,PRJEB37924,SAMEA7501096,97762784,MAYO CLINIC,2016,human metagenome,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",2020-10-30,2020-10-30,lower digestive tract,rectum,feces,ERX4645405,SAMEA7501096,USA,North America,USA,44.9 N,93.2 W,human-gut,MAYO,2020-10-30T04:07:59Z,2020-10-29T18:50:16Z,public,Illumina HiSeq 4000,metagenome,unspecified,SINGLE,PCR,METAGENOMIC,human metagenome,ILLUMINA,Longitudinal multi-omics reveals subset-specific mechanisms underlying irritable bowel syndrome,2020-10-31T00:00:00Z,2020-11-05T22:17:00Z,1,SAMEA7501096,ibs_44,"Illumina HiSeq\, single-end reads\, 100 bp length",ERP121278,ibs_44,2020-10-30T04:07:59Z,2020-10-29T18:50:16Z,human metagenome,,,
ERR4775570,WGS,101,181285910,PRJEB37924,SAMEA7501097,93550142,MAYO CLINIC,2016,human metagenome,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",2020-10-30,2020-10-30,lower digestive tract,rectum,feces,ERX4645406,SAMEA7501097,USA,North America,USA,44.9 N,93.2 W,human-gut,MAYO,2020-10-30T04:07:59Z,2020-10-29T18:50:16Z,public,Illumina HiSeq 4000,metagenome,unspecified,SINGLE,PCR,METAGENOMIC,human metagenome,ILLUMINA,Longitudinal multi-omics reveals subset-specific mechanisms underlying irritable bowel syndrome,2020-10-31T00:00:00Z,2020-11-05T22:17:00Z,1,SAMEA7501097,ibs_45,"Illumina HiSeq\, single-end reads\, 100 bp length",ERP121278,ibs_45,2020-10-30T04:07:59Z,2020-10-29T18:50:16Z,human metagenome,,,
ERR4775571,WGS,101,138870859,PRJEB37924,SAMEA7501098,75478163,MAYO CLINIC,2016,human metagenome,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",2020-10-30,2020-10-30,lower digestive tract,rectum,feces,ERX4645407,SAMEA7501098,USA,North America,USA,44.9 N,93.2 W,human-gut,MAYO,2020-10-30T04:07:59Z,2020-10-29T18:50:16Z,public,Illumina HiSeq 4000,metagenome,unspecified,SINGLE,PCR,METAGENOMIC,human metagenome,ILLUMINA,Longitudinal multi-omics reveals subset-specific mechanisms underlying irritable bowel syndrome,2020-10-31T00:00:00Z,2020-11-05T22:17:00Z,1,SAMEA7501098,ibs_46,"Illumina HiSeq\, single-end reads\, 100 bp length",ERP121278,ibs_46,2020-10-30T04:07:59Z,2020-10-29T18:50:16Z,human metagenome,,,
ERR4775572,WGS,101,45403641,PRJEB37924,SAMEA7501099,28125450,MAYO CLINIC,2016,human metagenome,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",2020-10-30,2020-10-30,lower digestive tract,rectum,feces,ERX4645408,SAMEA7501099,USA,North America,USA,44.9 N,93.2 W,human-gut,MAYO,2020-10-30T04:07:59Z,2020-10-29T18:50:16Z,public,Illumina HiSeq 4000,metagenome,unspecified,SINGLE,PCR,METAGENOMIC,human metagenome,ILLUMINA,Longitudinal multi-omics reveals subset-specific mechanisms underlying irritable bowel syndrome,2020-10-31T00:00:00Z,2020-11-05T22:16:00Z,1,SAMEA7501099,ibs_47,"Illumina HiSeq\, single-end reads\, 100 bp length",ERP121278,ibs_47,2020-10-30T04:07:59Z,2020-10-29T18:50:16Z,human metagenome,,,
ERR4775573,WGS,101,203316232,PRJEB37924,SAMEA7501100,108881407,MAYO CLINIC,2016,human metagenome,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",2020-10-30,2020-10-30,lower digestive tract,rectum,feces,ERX4645409,SAMEA7501100,USA,North America,USA,44.9 N,93.2 W,human-gut,MAYO,2020-10-30T04:07:59Z,2020-10-29T18:50:16Z,public,Illumina HiSeq 4000,metagenome,unspecified,SINGLE,PCR,METAGENOMIC,human metagenome,ILLUMINA,Longitudinal multi-omics reveals subset-specific mechanisms underlying irritable bowel syndrome,2020-10-31T00:00:00Z,2020-11-05T22:17:00Z,1,SAMEA7501100,ibs_48,"Illumina HiSeq\, single-end reads\, 100 bp length",ERP121278,ibs_48,2020-10-30T04:07:59Z,2020-10-29T18:50:16Z,human metagenome,,,
ERR4775574,WGS,101,185112396,PRJEB37924,SAMEA7501101,93090348,MAYO CLINIC,2016,human metagenome,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",2020-10-30,2020-10-30,lower digestive tract,rectum,feces,ERX4645410,SAMEA7501101,USA,North America,USA,44.9 N,93.2 W,human-gut,MAYO,2020-10-30T04:07:59Z,2020-10-29T18:50:16Z,public,Illumina HiSeq 4000,metagenome,unspecified,SINGLE,PCR,METAGENOMIC,human metagenome,ILLUMINA,Longitudinal multi-omics reveals subset-specific mechanisms underlying irritable bowel syndrome,2020-10-31T00:00:00Z,2020-11-05T22:17:00Z,1,SAMEA7501101,ibs_49,"Illumina HiSeq\, single-end reads\, 100 bp length",ERP121278,ibs_49,2020-10-30T04:07:59Z,2020-10-29T18:50:16Z,human metagenome,,,
ERR4775575,WGS,101,42473833,PRJEB37924,SAMEA7501102,27218647,MAYO CLINIC,2016,human metagenome,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",2020-10-30,2020-10-30,lower digestive tract,rectum,feces,ERX4645411,SAMEA7501102,USA,North America,USA,44.9 N,93.2 W,human-gut,MAYO,2020-10-30T04:07:59Z,2020-10-29T18:50:17Z,public,Illumina HiSeq 4000,metagenome,unspecified,SINGLE,PCR,METAGENOMIC,human metagenome,ILLUMINA,Longitudinal multi-omics reveals subset-specific mechanisms underlying irritable bowel syndrome,2020-10-31T00:00:00Z,2020-11-05T22:16:00Z,1,SAMEA7501102,ibs_50,"Illumina HiSeq\, single-end reads\, 100 bp length",ERP121278,ibs_50,2020-10-30T04:07:59Z,2020-10-29T18:50:17Z,human metagenome,,,
ERR4775576,WGS,101,140891970,PRJEB37924,SAMEA7501103,76881560,MAYO CLINIC,2016,human metagenome,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",2020-10-30,2020-10-30,lower digestive tract,rectum,feces,ERX4645412,SAMEA7501103,USA,North America,USA,44.9 N,93.2 W,human-gut,MAYO,2020-10-30T04:07:59Z,2020-10-29T18:50:17Z,public,Illumina HiSeq 4000,metagenome,unspecified,SINGLE,PCR,METAGENOMIC,human metagenome,ILLUMINA,Longitudinal multi-omics reveals subset-specific mechanisms underlying irritable bowel syndrome,2020-10-31T00:00:00Z,2020-11-05T22:17:00Z,1,SAMEA7501103,ibs_51,"Illumina HiSeq\, single-end reads\, 100 bp length",ERP121278,ibs_51,2020-10-30T04:07:59Z,2020-10-29T18:50:17Z,human metagenome,,,
ERR4775577,WGS,101,161995819,PRJEB37924,SAMEA7501104,83762579,MAYO CLINIC,2016,human metagenome,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",2020-10-30,2020-10-30,lower digestive tract,rectum,feces,ERX4645413,SAMEA7501104,USA,North America,USA,44.9 N,93.2 W,human-gut,MAYO,2020-10-30T04:07:59Z,2020-10-29T18:50:17Z,public,Illumina HiSeq 4000,metagenome,unspecified,SINGLE,PCR,METAGENOMIC,human metagenome,ILLUMINA,Longitudinal multi-omics reveals subset-specific mechanisms underlying irritable bowel syndrome,2020-10-31T00:00:00Z,2020-11-05T22:17:00Z,1,SAMEA7501104,ibs_52,"Illumina HiSeq\, single-end reads\, 100 bp length",ERP121278,ibs_52,2020-10-30T04:07:59Z,2020-10-29T18:50:17Z,human metagenome,,,
ERR4775578,WGS,101,219777414,PRJEB37924,SAMEA7501105,119849676,MAYO CLINIC,2016,human metagenome,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",2020-10-30,2020-10-30,lower digestive tract,rectum,feces,ERX4645414,SAMEA7501105,USA,North America,USA,44.9 N,93.2 W,human-gut,MAYO,2020-10-30T04:07:59Z,2020-10-29T18:50:17Z,public,Illumina HiSeq 4000,metagenome,unspecified,SINGLE,PCR,METAGENOMIC,human metagenome,ILLUMINA,Longitudinal multi-omics reveals subset-specific mechanisms underlying irritable bowel syndrome,2020-10-31T00:00:00Z,2020-11-05T22:17:00Z,1,SAMEA7501105,ibs_53,"Illumina HiSeq\, single-end reads\, 100 bp length",ERP121278,ibs_53,2020-10-30T04:07:59Z,2020-10-29T18:50:17Z,human metagenome,,,
ERR4775579,WGS,101,265136009,PRJEB37924,SAMEA7501106,143959970,MAYO CLINIC,2016,human metagenome,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",2020-10-30,2020-10-30,lower digestive tract,rectum,feces,ERX4645415,SAMEA7501106,USA,North America,USA,44.9 N,93.2 W,human-gut,MAYO,2020-10-30T04:07:59Z,2020-10-29T18:50:17Z,public,Illumina HiSeq 4000,metagenome,unspecified,SINGLE,PCR,METAGENOMIC,human metagenome,ILLUMINA,Longitudinal multi-omics reveals subset-specific mechanisms underlying irritable bowel syndrome,2020-10-31T00:00:00Z,2020-11-05T22:18:00Z,1,SAMEA7501106,ibs_54,"Illumina HiSeq\, single-end reads\, 100 bp length",ERP121278,ibs_54,2020-10-30T04:07:59Z,2020-10-29T18:50:17Z,human metagenome,,,
ERR4775580,WGS,101,148524641,PRJEB37924,SAMEA7501107,79172929,MAYO CLINIC,2016,human metagenome,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",2020-10-30,2020-10-30,lower digestive tract,rectum,feces,ERX4645416,SAMEA7501107,USA,North America,USA,44.9 N,93.2 W,human-gut,MAYO,2020-10-30T04:07:59Z,2020-10-29T18:50:17Z,public,Illumina HiSeq 4000,metagenome,unspecified,SINGLE,PCR,METAGENOMIC,human metagenome,ILLUMINA,Longitudinal multi-omics reveals subset-specific mechanisms underlying irritable bowel syndrome,2020-10-31T00:00:00Z,2020-11-05T22:17:00Z,1,SAMEA7501107,ibs_55,"Illumina HiSeq\, single-end reads\, 100 bp length",ERP121278,ibs_55,2020-10-30T04:07:59Z,2020-10-29T18:50:17Z,human metagenome,,,
ERR4775581,WGS,101,144910457,PRJEB37924,SAMEA7501108,74235181,MAYO CLINIC,2016,human metagenome,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",2020-10-30,2020-10-30,lower digestive tract,rectum,feces,ERX4645417,SAMEA7501108,USA,North America,USA,44.9 N,93.2 W,human-gut,MAYO,2020-10-30T04:07:59Z,2020-10-29T18:50:17Z,public,Illumina HiSeq 4000,metagenome,unspecified,SINGLE,PCR,METAGENOMIC,human metagenome,ILLUMINA,Longitudinal multi-omics reveals subset-specific mechanisms underlying irritable bowel syndrome,2020-10-31T00:00:00Z,2020-11-05T22:17:00Z,1,SAMEA7501108,ibs_56,"Illumina HiSeq\, single-end reads\, 100 bp length",ERP121278,ibs_56,2020-10-30T04:07:59Z,2020-10-29T18:50:17Z,human metagenome,,,
ERR4775582,WGS,101,200346731,PRJEB37924,SAMEA7501109,105605324,MAYO CLINIC,2016,human metagenome,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",2020-10-30,2020-10-30,lower digestive tract,rectum,feces,ERX4645418,SAMEA7501109,USA,North America,USA,44.9 N,93.2 W,human-gut,MAYO,2020-10-30T04:07:59Z,2020-10-29T18:50:17Z,public,Illumina HiSeq 4000,metagenome,unspecified,SINGLE,PCR,METAGENOMIC,human metagenome,ILLUMINA,Longitudinal multi-omics reveals subset-specific mechanisms underlying irritable bowel syndrome,2020-10-31T00:00:00Z,2020-11-05T22:17:00Z,1,SAMEA7501109,ibs_57,"Illumina HiSeq\, single-end reads\, 100 bp length",ERP121278,ibs_57,2020-10-30T04:07:59Z,2020-10-29T18:50:17Z,human metagenome,,,
ERR4775583,WGS,101,158347598,PRJEB37924,SAMEA7501110,83872627,MAYO CLINIC,2016,human metagenome,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",2020-10-30,2020-10-30,lower digestive tract,rectum,feces,ERX4645419,SAMEA7501110,USA,North America,USA,44.9 N,93.2 W,human-gut,MAYO,2020-10-30T04:07:59Z,2020-10-29T18:50:17Z,public,Illumina HiSeq 4000,metagenome,unspecified,SINGLE,PCR,METAGENOMIC,human metagenome,ILLUMINA,Longitudinal multi-omics reveals subset-specific mechanisms underlying irritable bowel syndrome,2020-10-31T00:00:00Z,2020-11-05T22:17:00Z,1,SAMEA7501110,ibs_58,"Illumina HiSeq\, single-end reads\, 100 bp length",ERP121278,ibs_58,2020-10-30T04:07:59Z,2020-10-29T18:50:17Z,human metagenome,,,
ERR4775584,WGS,101,141879245,PRJEB37924,SAMEA7501111,72031504,MAYO CLINIC,2016,human metagenome,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",2020-10-30,2020-10-30,lower digestive tract,rectum,feces,ERX4645420,SAMEA7501111,USA,North America,USA,44.9 N,93.2 W,human-gut,MAYO,2020-10-30T04:07:59Z,2020-10-29T18:50:17Z,public,Illumina HiSeq 4000,metagenome,unspecified,SINGLE,PCR,METAGENOMIC,human metagenome,ILLUMINA,Longitudinal multi-omics reveals subset-specific mechanisms underlying irritable bowel syndrome,2020-10-31T00:00:00Z,2020-11-05T22:17:00Z,1,SAMEA7501111,ibs_59,"Illumina HiSeq\, single-end reads\, 100 bp length",ERP121278,ibs_59,2020-10-30T04:07:59Z,2020-10-29T18:50:17Z,human metagenome,,,
ERR4775585,WGS,101,46649678,PRJEB37924,SAMEA7501112,24026123,MAYO CLINIC,2016,human metagenome,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",2020-10-30,2020-10-30,lower digestive tract,rectum,feces,ERX4645421,SAMEA7501112,USA,North America,USA,44.9 N,93.2 W,human-gut,MAYO,2020-10-30T04:07:59Z,2020-10-29T18:50:17Z,public,Illumina HiSeq 4000,metagenome,unspecified,SINGLE,PCR,METAGENOMIC,human metagenome,ILLUMINA,Longitudinal multi-omics reveals subset-specific mechanisms underlying irritable bowel syndrome,2020-10-31T00:00:00Z,2020-11-05T22:17:00Z,1,SAMEA7501112,ibs_60,"Illumina HiSeq\, single-end reads\, 100 bp length",ERP121278,ibs_60,2020-10-30T04:07:59Z,2020-10-29T18:50:17Z,human metagenome,,,
